,Stvarna potrošnja,Random Forest predikcija,LSTM predikcija,Temperatura,Sat,Mjesec,Vikend
2018-10-26 11:00:00,32054.0,31561.05,32124.607693290713,11.980000000000018,11,10,0
2018-10-26 12:00:00,31922.0,32225.53,31827.221773242953,14.390000000000043,12,10,0
2018-10-26 13:00:00,30884.0,30611.35,31292.54974870682,15.590000000000032,13,10,0
2018-10-26 14:00:00,30193.0,29072.18,30720.10962686539,16.390000000000043,14,10,0
2018-10-26 15:00:00,29730.0,29379.15,30332.696068096164,16.600000000000023,15,10,0
2018-10-26 16:00:00,29545.0,29453.47,30298.800494861604,15.79000000000002,16,10,0
2018-10-26 17:00:00,29479.0,29485.82,30677.5606959343,15.980000000000018,17,10,0
2018-10-26 18:00:00,31137.000000000004,30650.75,31359.62059593201,16.189999999999998,18,10,0
2018-10-26 19:00:00,32202.000000000004,30547.52,32043.482464885714,15.79000000000002,19,10,0
2018-10-26 20:00:00,31147.0,31002.15,32127.22030410767,15.0,20,10,0
2018-10-26 21:00:00,28503.0,29905.28,30671.146370124818,14.600000000000023,21,10,0
2018-10-26 22:00:00,26397.0,27552.16,28067.306112098697,14.5,22,10,0
2018-10-26 23:00:00,25101.999999999996,25067.93,25952.92506132126,13.700000000000045,23,10,0
2018-10-27 00:00:00,23673.0,23297.6,24677.26533355713,14.0,0,10,1
2018-10-27 01:00:00,22481.0,22526.33,23417.195811462403,13.0,1,10,1
2018-10-27 02:00:00,21918.0,22005.1725,22342.570381832124,13.0,2,10,1
2018-10-27 03:00:00,21476.0,21855.87083333333,21804.560563850406,13.0,3,10,1
2018-10-27 04:00:00,21277.0,21669.2980952381,21826.169541168216,12.57000000000005,4,10,1
2018-10-27 05:00:00,21837.000000000004,21943.68,22381.949996089937,13.0,5,10,1
2018-10-27 06:00:00,23140.0,25018.96,23506.510476017,13.0,6,10,1
2018-10-27 07:00:00,24617.999999999996,24148.81,25157.30937509537,12.510000000000048,7,10,1
2018-10-27 08:00:00,26291.0,25866.36,27011.926101589204,12.29000000000002,8,10,1
2018-10-27 09:00:00,27925.0,26965.18,28577.29751033783,11.760000000000048,9,10,1
2018-10-27 10:00:00,28328.000000000004,27634.17,29549.608705329898,10.980000000000018,10,10,1
2018-10-27 11:00:00,28481.0,27775.75,29882.93877849579,11.390000000000043,11,10,1
2018-10-27 12:00:00,28600.0,28180.76,29654.45253324509,11.980000000000018,12,10,1
2018-10-27 13:00:00,27781.999999999996,27893.70833333333,29056.83367986679,12.79000000000002,13,10,1
2018-10-27 14:00:00,26549.0,28398.18,28352.400552845003,11.390000000000043,14,10,1
2018-10-27 15:00:00,25676.0,28196.42,27785.91327695847,9.800000000000011,15,10,1
2018-10-27 16:00:00,25360.999999999996,28053.57,27521.739256286623,8.600000000000023,16,10,1
2018-10-27 17:00:00,25603.0,27841.69,27654.994616413118,7.600000000000023,17,10,1
2018-10-27 18:00:00,27274.0,28339.64,28207.30786819458,7.78000000000003,18,10,1
2018-10-27 19:00:00,28649.000000000004,27743.01,29047.80918493271,8.379999999999995,19,10,1
2018-10-27 20:00:00,28415.0,27996.12,29709.039007472995,7.7900000000000205,20,10,1
2018-10-27 21:00:00,26529.0,27964.35,29069.82104148865,6.78000000000003,21,10,1
2018-10-27 22:00:00,24844.999999999996,25433.48,26679.516546440125,7.3700000000000045,22,10,1
2018-10-27 23:00:00,23114.0,23289.7,24463.224140262606,6.660000000000025,23,10,1
2018-10-28 00:00:00,21573.0,23006.593571428573,23175.409667968754,6.57000000000005,0,10,1
2018-10-28 01:00:00,20546.000000000004,21451.90833333333,21838.16557569504,6.0,1,10,1
2018-10-28 02:00:00,19965.0,20791.2,20691.747065830234,4.430000000000007,2,10,1
2018-10-28 03:00:00,19691.0,20859.27,20070.24235701561,4.430000000000007,3,10,1
2018-10-28 04:00:00,19599.0,21056.37,19998.990111637115,4.0,4,10,1
2018-10-28 05:00:00,19590.0,20909.61,20408.574236965178,3.57000000000005,5,10,1
2018-10-28 06:00:00,20112.0,21143.85,21266.011131858828,3.57000000000005,6,10,1
2018-10-28 07:00:00,20614.999999999996,20844.55,22567.203636550905,3.650000000000034,7,10,1
2018-10-28 08:00:00,22002.999999999996,21849.5,24186.98327598572,3.7600000000000477,8,10,1
2018-10-28 09:00:00,24192.0,24269.7,25773.736584663395,3.980000000000018,9,10,1
2018-10-28 10:00:00,25522.999999999996,26371.77,26933.66497831345,5.57000000000005,10,10,1
2018-10-28 11:00:00,26028.0,25865.89,27479.681105518343,6.7900000000000205,11,10,1
2018-10-28 12:00:00,26231.999999999996,26255.41333333333,27451.897088241578,7.980000000000018,12,10,1
2018-10-28 13:00:00,26832.0,26077.97,27036.794738197328,8.980000000000018,13,10,1
2018-10-28 14:00:00,26579.0,26146.632,26491.494026851655,8.410000000000025,14,10,1
2018-10-28 15:00:00,25248.0,25831.786666666667,26036.413847923282,8.170000000000016,15,10,1
2018-10-28 16:00:00,24613.0,25538.74,25837.809033679965,8.360000000000014,16,10,1
2018-10-28 17:00:00,24575.0,25490.5,26005.841417980195,8.980000000000018,17,10,1
2018-10-28 18:00:00,26517.0,26952.52583333334,26603.699557209016,8.57000000000005,18,10,1
2018-10-28 19:00:00,28268.0,28440.175,27624.668797397615,7.189999999999998,19,10,1
2018-10-28 20:00:00,29017.0,27934.259166666667,28773.492374229434,6.7900000000000205,20,10,1
2018-10-28 21:00:00,28600.0,27732.903333333335,28759.499035358433,7.020000000000039,21,10,1
2018-10-28 22:00:00,27235.0,26097.44,26539.10946941376,6.650000000000034,22,10,1
2018-10-28 23:00:00,25031.0,23518.62,24403.600454711916,6.430000000000007,23,10,1
2018-10-29 00:00:00,23541.0,23230.08,23165.960318565372,5.0,0,10,0
2018-10-29 01:00:00,22371.0,21447.86,21901.17344684601,3.0,1,10,0
2018-10-29 02:00:00,21506.0,20558.75,20919.78403968811,3.57000000000005,2,10,0
2018-10-29 03:00:00,21265.0,20168.27,20589.012860107425,3.430000000000007,3,10,0
2018-10-29 04:00:00,21140.0,20694.0,20999.031606674198,3.0,4,10,0
2018-10-29 05:00:00,21948.0,22523.1,22358.890653514864,3.0,5,10,0
2018-10-29 06:00:00,24931.0,28857.74,24897.635393428805,3.8600000000000136,6,10,0
2018-10-29 07:00:00,28780.999999999996,28957.985,27949.650724411014,4.25,7,10,0
2018-10-29 08:00:00,31412.0,30558.99,30328.28881340027,3.9500000000000455,8,10,0
2018-10-29 09:00:00,69.1,31621.18,31740.07044811249,4.760000000000048,9,10,0
2018-10-29 10:00:00,33661.0,32916.18,32422.55276088715,5.770000000000039,10,10,0
2018-10-29 11:00:00,33975.0,32689.58,32557.40010442734,6.760000000000048,11,10,0
2018-10-29 12:00:00,34176.0,32473.56,32253.516841030123,7.970000000000027,12,10,0
2018-10-29 13:00:00,33961.0,31702.58,31690.27457427979,8.590000000000032,13,10,0
2018-10-29 14:00:00,33048.0,32431.56,31127.801440620424,10.0,14,10,0
2018-10-29 15:00:00,32558.000000000004,32875.71,30798.77851276398,9.79000000000002,15,10,0
2018-10-29 16:00:00,32271.0,32119.33,30889.19193887711,9.980000000000018,16,10,0
2018-10-29 17:00:00,32282.0,32306.87,31439.180699539185,9.980000000000018,17,10,0
2018-10-29 18:00:00,33872.0,32483.62,32310.05178575516,9.78000000000003,18,10,0
2018-10-29 19:00:00,35131.0,32868.85,33191.82258663177,8.980000000000018,19,10,0
2018-10-29 20:00:00,35278.0,32396.4,33659.97314472199,8.980000000000018,20,10,0
2018-10-29 21:00:00,33936.0,29770.15,32873.39172019959,9.240000000000009,21,10,0
2018-10-29 22:00:00,31008.000000000004,27889.86,30003.62186470032,9.0,22,10,0
2018-10-29 23:00:00,28112.0,25712.07,26918.130931568146,8.430000000000007,23,10,0
2018-10-30 00:00:00,26052.0,24092.66333333333,25065.653127574922,8.0,0,10,0
2018-10-30 01:00:00,24492.0,23260.353333333336,23769.514926052096,7.430000000000007,1,10,0
2018-10-30 02:00:00,23647.999999999996,22636.3125,22653.873948287965,7.0,2,10,0
2018-10-30 03:00:00,23310.0,22393.35,22130.482542419435,7.0,3,10,0
2018-10-30 04:00:00,23215.0,22012.14,22334.642206764223,6.430000000000007,4,10,0
2018-10-30 05:00:00,23911.0,24073.5,23549.83586511612,7.0,5,10,0
2018-10-30 06:00:00,26682.000000000004,25995.98,26034.628970813752,6.510000000000048,6,10,0
2018-10-30 07:00:00,30532.0,29395.520000000004,29013.166453838352,7.0,7,10,0
2018-10-30 08:00:00,32861.0,31335.14,31235.712034130098,5.800000000000011,8,10,0
2018-10-30 09:00:00,33697.0,32163.175,32515.7033241272,6.210000000000036,9,10,0
2018-10-30 10:00:00,34094.0,31905.91,33148.52161445618,6.580000000000041,10,10,0
2018-10-30 11:00:00,34350.0,32394.05,33302.1821975708,6.970000000000027,11,10,0
2018-10-30 12:00:00,34270.0,32117.35,33051.94779853821,6.980000000000018,12,10,0
2018-10-30 13:00:00,34200.0,31422.16,32521.08725576401,7.189999999999998,13,10,0
2018-10-30 14:00:00,33456.0,30774.14,31901.649439525605,8.0,14,10,0
2018-10-30 15:00:00,33092.0,30553.79,31437.290829658512,7.980000000000018,15,10,0
2018-10-30 16:00:00,32980.0,31412.81,31313.519002628327,8.180000000000007,16,10,0
2018-10-30 17:00:00,33329.0,31122.13,31651.67630157471,9.260000000000048,17,10,0
2018-10-30 18:00:00,34718.0,32813.22,32370.544713783267,8.580000000000041,18,10,0
2018-10-30 19:00:00,35789.0,32479.93,33167.81586742401,8.580000000000041,19,10,0
2018-10-30 20:00:00,35945.0,33761.65,33510.72714138031,8.189999999999998,20,10,0
2018-10-30 21:00:00,34729.0,30549.76,32430.834981346132,8.75,21,10,0
2018-10-30 22:00:00,31800.0,28262.81,29413.83107700348,9.0,22,10,0
2018-10-30 23:00:00,28793.0,26228.7,26554.71920862198,9.0,23,10,0
2018-10-31 00:00:00,26566.0,24242.00333333333,24893.421032428745,8.0,0,10,0
2018-10-31 01:00:00,24880.0,23150.04,23595.187858867648,8.0,1,10,0
2018-10-31 02:00:00,23940.999999999996,22734.31083333333,22516.392018699647,8.0,2,10,0
2018-10-31 03:00:00,23600.0,22337.56,22047.25501689911,8.0,3,10,0
2018-10-31 04:00:00,23544.0,22630.21,22302.41919279099,8.0,4,10,0
2018-10-31 05:00:00,24085.0,24692.25,23509.5967751503,8.0,5,10,0
2018-10-31 06:00:00,26384.0,27890.455,25891.977978515628,7.430000000000007,6,10,0
2018-10-31 07:00:00,30060.0,29794.55666666667,28787.336769866946,7.0,7,10,0
2018-10-31 08:00:00,32454.0,31102.836,31023.875689029697,7.0,8,10,0
2018-10-31 09:00:00,33604.0,32302.9,32331.484961223603,6.57000000000005,9,10,0
2018-10-31 10:00:00,34296.0,32169.23,32993.03220376968,6.980000000000018,10,10,0
2018-10-31 11:00:00,34398.0,32157.245,33178.212593460084,7.980000000000018,11,10,0
2018-10-31 12:00:00,34366.0,32993.78,32957.05386695862,8.980000000000018,12,10,0
2018-10-31 13:00:00,34363.0,32355.17,32420.113510227206,9.379999999999995,13,10,0
2018-10-31 14:00:00,33430.0,32552.3,31762.758653450015,9.400000000000034,14,10,0
2018-10-31 15:00:00,33102.0,30341.02,31235.038127040865,10.980000000000018,15,10,0
2018-10-31 16:00:00,32815.0,28516.24,31034.160097217562,11.990000000000009,16,10,0
2018-10-31 17:00:00,32802.0,29592.15,31293.233422565463,12.0,17,10,0
2018-10-31 18:00:00,33925.0,31535.78,31963.116602802278,11.210000000000036,18,10,0
2018-10-31 19:00:00,34202.0,31692.49,32714.43998975754,9.79000000000002,19,10,0
2018-10-31 20:00:00,34131.0,31713.67,32998.41857709885,9.170000000000016,20,10,0
2018-10-31 21:00:00,33050.0,29674.07,31784.191828918458,9.300000000000011,21,10,0
2018-10-31 22:00:00,30834.0,27846.63,28859.6352804184,8.57000000000005,22,10,0
2018-10-31 23:00:00,28361.000000000004,27079.205,26271.033624362946,7.0,23,10,0
2018-11-01 00:00:00,28830.0,26239.2425,24769.427011394502,6.57000000000005,0,11,0
2018-11-01 01:00:00,26646.0,24740.99,23472.18760662079,5.0,1,11,0
2018-11-01 02:00:00,25233.0,23190.007999999998,22415.20096254349,6.57000000000005,2,11,0
2018-11-01 03:00:00,24749.0,23275.5025,22000.071753883363,7.0,3,11,0
2018-11-01 04:00:00,24751.0,22379.13,22332.124821949008,6.57000000000005,4,11,0
2018-11-01 05:00:00,25463.0,23481.73,23612.49213256836,6.57000000000005,5,11,0
2018-11-01 06:00:00,28168.999999999996,26564.756666666664,26007.130631542208,5.57000000000005,6,11,0
2018-11-01 07:00:00,32866.0,29371.815,28820.04568061829,5.0,7,11,0
2018-11-01 08:00:00,36037.0,32068.28,30948.214968109132,3.740000000000009,8,11,0
2018-11-01 09:00:00,36999.0,33769.72,32197.130839538575,3.980000000000018,9,11,0
2018-11-01 10:00:00,37470.0,33572.32,32812.322552776335,7.180000000000007,10,11,0
2018-11-01 11:00:00,37359.0,33173.52166666667,32957.19548511505,8.950000000000045,11,11,0
2018-11-01 12:00:00,36964.0,33842.92,32723.449834537507,11.210000000000036,12,11,0
2018-11-01 13:00:00,36807.0,32524.68,32202.25351009369,11.960000000000036,13,11,0
2018-11-01 14:00:00,35636.0,31236.17,31575.490616798405,13.189999999999998,14,11,0
2018-11-01 15:00:00,35082.0,30784.80666666667,31070.96128435135,14.170000000000016,15,11,0
2018-11-01 16:00:00,34864.0,30369.695,30931.516234111787,14.57000000000005,16,11,0
2018-11-01 17:00:00,35250.0,30865.03,31278.61501045227,14.390000000000043,17,11,0
2018-11-01 18:00:00,37024.0,34063.155,32032.236029911044,14.189999999999998,18,11,0
2018-11-01 19:00:00,38201.0,35616.2,32858.98085193634,13.0,19,11,0
2018-11-01 20:00:00,38496.0,34996.56,33219.48451929093,11.57000000000005,20,11,0
2018-11-01 21:00:00,37722.0,34348.44,32179.648322296143,11.980000000000018,21,11,0
2018-11-01 22:00:00,35030.0,31135.97,29532.941713333134,10.860000000000014,22,11,0
2018-11-01 23:00:00,31666.0,28534.92,26987.741138839723,10.29000000000002,23,11,0
2018-11-02 00:00:00,28542.0,27040.955,25327.873794364932,10.29000000000002,0,11,0
2018-11-02 01:00:00,26157.0,25327.66,23894.529574489596,9.29000000000002,1,11,0
2018-11-02 02:00:00,24390.999999999996,24098.71,22692.088875293735,8.720000000000027,2,11,0
2018-11-02 03:00:00,23370.0,23657.479333333336,22119.590152835848,8.430000000000007,3,11,0
2018-11-02 04:00:00,22974.0,22791.52,22276.50307016373,8.860000000000014,4,11,0
2018-11-02 05:00:00,22923.0,22689.04,23322.963578510287,9.430000000000007,5,11,0
2018-11-02 06:00:00,23389.999999999996,25898.05,25405.390201473238,8.430000000000007,6,11,0
2018-11-02 07:00:00,24138.0,30231.69,28017.700690269474,9.0,7,11,0
2018-11-02 08:00:00,24832.0,33688.47,30153.33178958893,9.5,8,11,0
2018-11-02 09:00:00,27303.0,33231.805,31450.305049896244,9.189999999999998,9,11,0
2018-11-02 10:00:00,29408.0,32997.32,32087.81627292633,11.370000000000005,10,11,0
2018-11-02 11:00:00,30203.999999999996,31214.58,32240.49285402298,13.470000000000027,11,11,0
2018-11-02 12:00:00,29838.0,33582.85666666667,32005.807151889803,15.57000000000005,12,11,0
2018-11-02 13:00:00,30014.0,31547.876666666663,31505.370095825197,17.200000000000045,13,11,0
2018-11-02 14:00:00,29814.000000000004,30089.11,30939.297907638553,17.760000000000048,14,11,0
2018-11-02 15:00:00,28485.0,28854.51,30558.75038776398,18.189999999999998,15,11,0
2018-11-02 16:00:00,27806.0,31366.62,30559.700206089023,18.57000000000005,16,11,0
2018-11-02 17:00:00,27538.0,27117.41,31006.205161476137,17.810000000000002,17,11,0
2018-11-02 18:00:00,28800.0,33118.36,31766.67024459839,16.980000000000018,18,11,0
2018-11-02 19:00:00,31815.000000000004,31920.99,32491.889498615266,15.580000000000041,19,11,0
2018-11-02 20:00:00,33319.0,31979.51,32579.470561599734,13.960000000000036,20,11,0
2018-11-02 21:00:00,33586.0,32483.8,31183.852930259705,13.29000000000002,21,11,0
2018-11-02 22:00:00,32515.0,31041.7,28745.976943111422,10.29000000000002,22,11,0
2018-11-02 23:00:00,29957.0,27595.025,26645.52574720383,9.860000000000014,23,11,0
2018-11-03 00:00:00,25428.0,26307.793333333335,25254.98195257187,9.29000000000002,0,11,1
2018-11-03 01:00:00,23640.0,24783.24,23842.56791954041,8.29000000000002,1,11,1
2018-11-03 02:00:00,22485.999999999996,23486.77,22561.96376476288,6.860000000000014,2,11,1
2018-11-03 03:00:00,21697.0,23087.099166666667,21805.869310951235,6.860000000000014,3,11,1
2018-11-03 04:00:00,21240.0,22862.005714285715,21632.343118858338,6.430000000000007,4,11,1
2018-11-03 05:00:00,21355.999999999996,22744.23,22017.700772666933,5.430000000000007,5,11,1
2018-11-03 06:00:00,21715.0,23867.21,22982.511088752748,4.430000000000007,6,11,1
2018-11-03 07:00:00,21857.0,26940.75,24517.446802330018,3.990000000000009,7,11,1
2018-11-03 08:00:00,22907.999999999996,26351.8,26349.639026260378,4.230000000000018,8,11,1
2018-11-03 09:00:00,25214.0,29236.88,27959.847231674197,3.6899999999999977,9,11,1
2018-11-03 10:00:00,27004.000000000004,29962.23583333333,28975.89402008057,6.970000000000027,10,11,1
2018-11-03 11:00:00,27846.999999999996,29946.13,29312.13703222275,9.379999999999995,11,11,1
2018-11-03 12:00:00,27909.000000000004,29009.92,29056.72380371094,10.970000000000027,12,11,1
2018-11-03 13:00:00,28381.0,30188.308333333334,28433.030117702485,12.57000000000005,13,11,1
2018-11-03 14:00:00,28031.0,28371.93,27734.852606487275,14.240000000000009,14,11,1
2018-11-03 15:00:00,26684.999999999996,28423.04,27219.799580001833,15.189999999999998,15,11,1
2018-11-03 16:00:00,25753.0,27742.11,27063.6313788414,16.0,16,11,1
2018-11-03 17:00:00,25732.0,26511.81,27362.916935539248,16.390000000000043,17,11,1
2018-11-03 18:00:00,26215.0,28730.44,28129.625426006318,16.390000000000043,18,11,1
2018-11-03 19:00:00,29062.0,28578.002666666667,29196.964845657352,13.439999999999998,19,11,1
2018-11-03 20:00:00,31250.0,31141.86,29984.898967742924,10.580000000000041,20,11,1
2018-11-03 21:00:00,31395.999999999996,30277.96,29235.399524974826,10.0,21,11,1
2018-11-03 22:00:00,30295.0,28632.65076190476,26881.168592739108,8.340000000000032,22,11,1
2018-11-03 23:00:00,27750.999999999996,25162.006333333335,24810.347333526614,7.0,23,11,1
2018-11-04 00:00:00,27429.0,24670.22133333334,23539.31217107773,6.430000000000007,0,11,1
2018-11-04 01:00:00,25658.0,22911.42,22137.98830471039,5.0,1,11,1
2018-11-04 02:00:00,24471.0,21913.6,20910.26143951416,4.430000000000007,2,11,1
2018-11-04 03:00:00,23965.0,22197.72,20194.948131370544,3.0,3,11,1
2018-11-04 04:00:00,23894.0,22445.22,20023.143332386015,3.0,4,11,1
2018-11-04 05:00:00,24493.0,21069.48,20348.119155168533,2.57000000000005,5,11,1
2018-11-04 06:00:00,27048.0,25250.63,21145.48919734955,2.0,6,11,1
2018-11-04 07:00:00,31216.0,25148.27,22400.43360719681,1.0,7,11,1
2018-11-04 08:00:00,33934.0,22773.62,23970.578524494173,1.990000000000009,8,11,1
2018-11-04 09:00:00,35393.0,23667.91,25499.47837457657,2.920000000000016,9,11,1
2018-11-04 10:00:00,35849.0,27111.21,26599.238585281375,6.420000000000016,10,11,1
2018-11-04 11:00:00,35584.0,27348.956666666665,27097.91273946762,7.7900000000000205,11,11,1
2018-11-04 12:00:00,35720.0,31465.88,27047.18902254105,10.189999999999998,12,11,1
2018-11-04 13:00:00,35336.0,28520.71,26648.372760486604,11.760000000000048,13,11,1
2018-11-04 14:00:00,34227.0,30150.92,26169.539798355105,13.980000000000018,14,11,1
2018-11-04 15:00:00,33620.0,28204.78,25843.844897174837,14.78000000000003,15,11,1
2018-11-04 16:00:00,33282.0,28929.64,25829.289969062807,15.580000000000041,16,11,1
2018-11-04 17:00:00,32932.0,28903.73,26219.694600963594,15.0,17,11,1
2018-11-04 18:00:00,32519.0,28170.26,27062.508200359345,13.82000000000005,18,11,1
2018-11-04 19:00:00,32793.0,29127.79,28296.98878660202,12.0,19,11,1
2018-11-04 20:00:00,34344.0,30082.41,29451.540573692324,10.79000000000002,20,11,1
2018-11-04 21:00:00,35445.0,31640.49,29102.481118392945,11.240000000000009,21,11,1
2018-11-04 22:00:00,32518.0,28578.38,26842.226041412356,11.57000000000005,22,11,1
2018-11-04 23:00:00,29980.0,26901.016,24824.78261871338,11.0,23,11,1
2018-11-05 00:00:00,25577.0,25137.73,23569.034892082218,11.0,0,11,0
2018-11-05 01:00:00,24036.999999999996,23103.44,22244.326448345186,11.0,1,11,0
2018-11-05 02:00:00,23131.999999999996,21870.88,21220.312417793277,11.0,2,11,0
2018-11-05 03:00:00,22736.0,21379.95,20836.956951713564,11.0,3,11,0
2018-11-05 04:00:00,22629.0,21484.62,21203.220571327212,10.57000000000005,4,11,0
2018-11-05 05:00:00,23013.0,22305.14,22538.474684333803,10.0,5,11,0
2018-11-05 06:00:00,25034.000000000004,25303.57,24966.259156990054,10.0,6,11,0
2018-11-05 07:00:00,27501.0,28901.61333333333,27808.628340911866,10.0,7,11,0
2018-11-05 08:00:00,29657.0,31981.02,30050.705018329623,9.53000000000003,8,11,0
2018-11-05 09:00:00,31085.0,31272.08,31412.710312747957,8.189999999999998,9,11,0
2018-11-05 10:00:00,31588.000000000004,32478.26,32097.3584066391,8.200000000000045,10,11,0
2018-11-05 11:00:00,31925.0,33760.67,32270.691705036166,8.189999999999998,11,11,0
2018-11-05 12:00:00,32231.0,33265.56,32037.287891387943,8.79000000000002,12,11,0
2018-11-05 13:00:00,32078.0,34692.92,31555.28317089081,9.0,13,11,0
2018-11-05 14:00:00,31050.0,33471.64,31059.47800521851,8.980000000000018,14,11,0
2018-11-05 15:00:00,30295.0,34438.39,30783.737687873843,9.360000000000014,15,11,0
2018-11-05 16:00:00,29920.0,35526.77,30874.73467845917,9.580000000000041,16,11,0
2018-11-05 17:00:00,29745.0,33694.55,31351.88775625229,8.79000000000002,17,11,0
2018-11-05 18:00:00,29282.0,34823.55,32084.637189483645,7.400000000000034,18,11,0
2018-11-05 19:00:00,28959.0,34244.28,32812.32499446869,7.170000000000016,19,11,0
2018-11-05 20:00:00,29172.0,34418.51,33121.48231334687,7.189999999999998,20,11,0
2018-11-05 21:00:00,30350.0,34696.79,32237.460272121432,7.32000000000005,21,11,0
2018-11-05 22:00:00,29071.000000000004,31547.09,29794.483589649204,7.640000000000043,22,11,0
2018-11-05 23:00:00,26979.0,28153.91,27229.28799648285,8.29000000000002,23,11,0
2018-11-06 00:00:00,23366.0,27282.65,25511.83089618683,8.430000000000007,0,11,0
2018-11-06 01:00:00,21979.0,25974.65,24061.53156461716,8.0,1,11,0
2018-11-06 02:00:00,21092.0,22060.06,22816.2709066391,8.0,2,11,0
2018-11-06 03:00:00,20860.0,21123.02166666667,22187.290956687928,8.430000000000007,3,11,0
2018-11-06 04:00:00,20942.0,20677.26,22308.948278141022,8.0,4,11,0
2018-11-06 05:00:00,21494.0,21897.91,23435.039699172976,7.0,5,11,0
2018-11-06 06:00:00,23772.0,22883.80957142857,25838.93221216202,7.430000000000007,6,11,0
2018-11-06 07:00:00,26655.0,27137.32666666667,28858.07259731293,6.650000000000034,7,11,0
2018-11-06 08:00:00,29072.999999999996,30195.15,31220.00218553543,6.5,8,11,0
2018-11-06 09:00:00,30517.0,32472.045,32629.26887712479,5.980000000000018,9,11,0
2018-11-06 10:00:00,31229.0,32715.79,33358.54622383118,7.3799999999999955,10,11,0
2018-11-06 11:00:00,31896.0,33461.16,33592.699637031554,8.400000000000034,11,11,0
2018-11-06 12:00:00,32249.0,34740.32,33406.750114250186,9.78000000000003,12,11,0
2018-11-06 13:00:00,32175.0,33881.62,32911.86302490235,10.590000000000032,13,11,0
2018-11-06 14:00:00,31266.000000000004,32639.98,32309.414504051212,10.79000000000002,14,11,0
2018-11-06 15:00:00,30684.000000000004,32791.17,31849.436290264133,10.78000000000003,15,11,0
2018-11-06 16:00:00,30403.0,32686.73,31757.57494058609,10.79000000000002,16,11,0
2018-11-06 17:00:00,30445.0,33244.97,32125.40368499756,10.189999999999998,17,11,0
2018-11-06 18:00:00,29822.0,34633.18,32824.04267606735,9.57000000000005,18,11,0
2018-11-06 19:00:00,29694.0,33931.85,33520.15207386017,9.189999999999998,19,11,0
2018-11-06 20:00:00,29992.0,34286.16,33755.24065523148,8.980000000000018,20,11,0
2018-11-06 21:00:00,30419.0,33749.95,32675.46813812256,9.760000000000048,21,11,0
2018-11-06 22:00:00,29450.0,31642.97,29926.139641284946,9.730000000000018,22,11,0
2018-11-06 23:00:00,26998.0,28915.48,27186.453387546542,10.0,23,11,0
2018-11-07 00:00:00,29111.0,27209.04,25416.158064746858,10.0,0,11,0
2018-11-07 01:00:00,27364.0,24742.46,23978.2136964798,10.0,1,11,0
2018-11-07 02:00:00,26083.0,23681.071999999996,22761.608739948275,10.0,2,11,0
2018-11-07 03:00:00,25562.0,23425.607000000004,22167.071302318574,10.0,3,11,0
2018-11-07 04:00:00,25216.0,23352.221833333337,22317.377000141147,10.0,4,11,0
2018-11-07 05:00:00,25471.0,23886.96,23433.557591915134,10.0,5,11,0
2018-11-07 06:00:00,27062.0,25413.762000000002,25717.55324363709,10.0,6,11,0
2018-11-07 07:00:00,29448.0,27959.94,28542.532694625857,10.0,7,11,0
2018-11-07 08:00:00,31759.0,34472.52,30770.804043483735,9.510000000000048,8,11,0
2018-11-07 09:00:00,34042.0,33502.86,32098.83563051224,9.0,9,11,0
2018-11-07 10:00:00,35443.0,31635.37958333333,32764.619209289554,9.0,10,11,0
2018-11-07 11:00:00,36179.0,32984.37,32957.89625082016,9.360000000000014,11,11,0
2018-11-07 12:00:00,37273.0,33174.97,32760.473215675356,10.170000000000016,12,11,0
2018-11-07 13:00:00,37542.0,34807.01,32280.617184448245,12.170000000000016,13,11,0
2018-11-07 14:00:00,36889.0,32174.48,31699.889958763124,13.189999999999998,14,11,0
2018-11-07 15:00:00,36131.0,32033.16,31255.36521587372,13.189999999999998,15,11,0
2018-11-07 16:00:00,35948.0,32625.125,31157.89529886246,12.430000000000007,16,11,0
2018-11-07 17:00:00,35751.0,32398.24,31506.622684001926,12.610000000000014,17,11,0
2018-11-07 18:00:00,34994.0,34376.09,32187.83775844574,12.0,18,11,0
2018-11-07 19:00:00,34307.0,33759.01,32887.060313987735,11.170000000000016,19,11,0
2018-11-07 20:00:00,33774.0,31881.49,33085.65291976929,10.370000000000005,20,11,0
2018-11-07 21:00:00,33286.0,33751.19,31897.794007301334,10.760000000000048,21,11,0
2018-11-07 22:00:00,32449.0,30674.43,29304.53116054535,9.680000000000007,22,11,0
2018-11-07 23:00:00,30186.0,28851.84,26881.603213977814,9.0,23,11,0
2018-11-08 00:00:00,27447.0,26082.452999999998,25303.723015308384,8.29000000000002,0,11,0
2018-11-08 01:00:00,25972.000000000004,24973.886000000002,23872.59585208893,8.430000000000007,1,11,0
2018-11-08 02:00:00,24738.0,22957.462333333333,22669.596005344392,7.57000000000005,2,11,0
2018-11-08 03:00:00,23960.0,23275.5025,22093.18813343048,7.0,3,11,0
2018-11-08 04:00:00,23329.0,22446.23,22259.394131851197,6.0,4,11,0
2018-11-08 05:00:00,23135.0,24027.68,23357.115529441835,6.0,5,11,0
2018-11-08 06:00:00,23333.0,25920.586666666666,25551.842908763887,5.430000000000007,6,11,0
2018-11-08 07:00:00,23474.0,28278.19,28262.985778903963,5.7000000000000455,7,11,0
2018-11-08 08:00:00,24803.0,31651.83,30435.134829044346,6.240000000000009,8,11,0
